,Status
273143,0
26386,1
352314,0
164855,1
72417,1
71759,1
67369,1
199642,1
387520,0
103843,1
453146,0
459980,0
299865,1
441981,0
269095,1
287987,0
408030,0
266932,1
103845,1
7123,1
22577,0
389867,0
431070,0
302811,0
5644,1
373871,0
439519,0
394086,0
335194,0
151452,0
178274,1
349930,0
337501,0
332300,0
48441,0
456107,0
395433,0
193908,1
153118,1
416023,0
250242,1
249155,1
359944,0
423557,0
229068,1
219833,0
56373,1
369479,0
387480,0
288996,1
8542,0
279506,1
256274,1
186482,0
454750,0
96451,1
85058,1
90682,0
287744,1
259934,0
274723,1
129817,0
203818,1
339805,0
163333,0
378151,0
254839,1
355743,0
318612,0
219123,0
339800,0
167022,0
140819,0
81445,1
361355,0
199316,0
140227,1
228817,1
76492,1
39012,1
359310,0
133362,1
146808,1
54376,1
300009,0
439468,0
80023,1
237775,1
209804,1
244016,1
15435,1
270611,1
406677,0
90904,0
255765,1
13973,1
390317,0
248483,1
323723,0
183318,1
41815,1
294140,1
156891,1
154350,1
216116,0
391946,0
389434,0
89574,1
203047,1
50598,1
245395,1
324868,0
213701,1
87610,0
33494,1
281391,1
49204,1
369606,0
386051,0
67424,1
426009,0
263383,1
243549,1
386802,0
406611,0
87406,1
169840,1
62080,1
428147,0
321891,0
49564,0
414315,0
210992,1
90923,1
353170,0
80752,1
451923,0
163429,1
319289,0
461190,0
405488,0
372759,0
433165,0
238944,1
459682,0
307753,0
385139,0
168586,1
271917,1
86034,1
114746,0
409026,0
1336,0
354785,0
203840,1
202410,1
157994,1
150239,1
97620,1
33785,1
129309,0
362401,0
390771,0
138477,1
103612,1
62212,1
73725,1
49831,1
20805,1
70597,1
444283,0
86315,1
292844,1
339326,0
435596,0
221737,1
363244,0
317750,0
444399,0
198552,1
310835,0
71678,1
173187,0
16745,1
455400,0
431750,0
322388,0
205584,0
262885,1
41842,1
379252,0
187605,0
131959,1
257573,0
308842,0
259549,0
417016,0
131456,1
411507,0
136459,0
320096,0
73772,1
377328,0
434006,0
386299,0
386417,0
138564,1
249727,1
403361,0
76799,0
57990,1
52193,0
29577,0
199046,1
255979,1
422453,0
392312,0
365479,0
355112,0
94077,1
335252,0
295825,1
39321,1
388430,0
165228,1
421519,0
140919,1
29731,1
127953,1
197947,1
206485,0
423127,0
49208,1
211486,1
366532,0
51547,1
197202,1
308259,0
443031,0
141151,1
289172,0
390841,0
123952,1
260399,1
40243,1
96095,1
330425,0
142718,1
261948,1
445272,0
17925,1
197239,1
453549,0
220923,1
51777,0
388661,0
313423,0
12635,1
125197,1
93530,1
428496,0
239016,0
461666,0
440234,0
81742,0
95368,1
242517,1
309665,0
264848,0
330684,0
295417,1
333274,0
47100,1
268539,1
223110,0
454943,0
55889,1
387786,0
107455,1
127391,1
92726,1
242004,1
52432,0
300135,0
391677,0
138810,1
154,0
410776,0
26431,1
28225,1
199652,1
214400,0
428737,0
67393,0
427520,0
245230,1
344973,0
58235,1
43949,1
168456,1
259772,1
318500,0
404685,0
337504,0
301844,0
117246,1
86947,0
426993,0
206282,0
275897,1
401076,0
121191,1
231786,1
196549,0
208453,1
48161,1
78124,0
251001,1
164265,1
122467,0
340108,0
423408,0
307936,0
205572,1
89212,1
81482,1
74282,0
447903,0
253373,1
270291,1
128882,1
230836,1
29526,1
72863,1
440037,0
254709,1
226913,1
99116,0
91332,0
350233,0
322610,0
156153,0
348372,0
301295,0
238476,1
460110,0
130080,1
67638,1
427715,0
120526,1
277656,0
261458,1
261323,1
280889,1
151719,1
146871,1
218500,1
377639,0
23884,0
219447,0
165569,1
308918,0
456442,0
363824,0
65854,1
138417,1
167608,0
212339,1
422957,0
162303,1
376976,0
423484,0
378346,0
125186,1
377285,0
177305,1
358196,0
45307,1
260520,1
415411,0
105693,1
403710,0
359965,0
448919,0
350598,0
106976,1
451754,0
376336,0
195243,0
206932,1
307725,0
172270,1
149906,1
143831,1
318641,0
213799,1
305930,0
145780,1
115334,1
248586,1
383092,0
367984,0
29642,0
245302,0
436614,0
407325,0
58225,1
393744,0
121392,1
43715,1
363761,0
190417,1
432496,0
100692,1
137908,1
164135,1
299643,1
402711,0
65944,1
294439,1
28256,0
150338,1
56415,1
195440,1
160997,1
158252,1
213047,0
26044,1
432846,0
400864,0
208321,1
426213,0
236842,1
329889,0
365903,0
388002,0
327366,0
450751,0
161289,1
159995,1
124087,1
314699,0
410005,0
91058,1
223383,0
138137,1
110083,1
240341,0
260018,1
228942,0
152022,1
278875,0
253590,1
446948,0
339964,0
323909,0
380762,0
399968,0
246323,1
203043,1
22815,1
454800,0
409166,0
178851,0
331000,0
305016,0
75877,1
370698,0
275600,0
136733,1
34534,0
106540,1
391344,0
444083,0
93137,1
384084,0
202869,0
360693,0
324434,0
156435,1
401104,0
302922,0
379902,0
295728,1
258366,1
298537,1
390690,0
47582,0
427885,0
75866,1
9740,1
175016,1
215189,1
223146,1
3275,0
365860,0
326589,0
14373,0
38143,1
194781,1
418245,0
194925,1
364377,0
12485,1
292511,1
37836,0
117457,1
201123,1
308838,0
28233,1
347334,0
389315,0
91951,1
44386,0
150621,1
172415,1
22384,1
90900,0
356395,0
324407,0
232132,1
359201,0
450938,0
64277,1
59784,1
96311,0
121605,1
390604,0
325119,0
125428,0
65384,1
39734,1
267160,0
72389,1
379417,0
129887,1
227367,0
224209,0
143187,1
394005,0
281189,0
127445,1
105252,1
84147,1
281284,1
307292,0
34571,1
335253,0
294122,1
449660,0
6665,1
309373,0
90326,1
101607,1
122155,0
107517,1
206678,1
353920,0
160198,1
23961,1
70318,1
281031,1
239352,1
141380,1
52859,0
12388,0
71895,1
200542,0
119778,0
114450,0
402006,0
13593,1
384438,0
258404,1
394127,0
221423,1
404452,0
136439,1
98072,0
149337,1
335553,0
104528,1
141033,0
97689,1
257901,0
28585,1
169555,0
140499,1
340424,0
405320,0
449999,0
362114,0
144778,0
140815,1
24385,1
410854,0
67162,1
82825,1
270910,1
311382,0
139366,0
81494,1
229054,1
159429,1
315917,0
150257,0
90956,0
314353,0
230190,1
231184,1
247803,1
55246,0
151371,1
81430,1
34716,1
372934,0
389316,0
49668,0
354564,0
231724,1
445134,0
222013,1
382600,0
282976,0
278488,0
232159,1
313140,0
454272,0
198897,1
73789,1
214361,1
84074,1
160420,1
82421,1
358172,0
17652,0
345175,0
165738,1
170417,1
50054,1
178667,1
24703,1
451690,0
170944,1
403277,0
102567,1
59025,1
202476,0
280395,0
61969,0
251391,1
8258,1
72672,0
296466,1
241480,0
31312,1
380135,0
346839,0
302704,0
271875,1
135997,1
44498,1
216368,1
127863,1
307274,0
268042,1
286112,0
328698,0
272945,0
53102,1
447552,0
91665,0
416502,0
23831,1
76841,1
207194,0
365799,0
267969,1
148521,1
187570,1
291158,1
434915,0
258350,1
268118,0
360989,0
269642,1
304180,0
162657,1
189086,1
288063,1
51556,0
385819,0
323978,0
149262,0
35502,1
201603,1
365232,0
198729,1
446008,0
270128,1
31450,0
181013,1
180250,0
433234,0
189517,1
15286,0
273451,0
388577,0
250294,1
311550,0
124656,1
158982,1
406061,0
156615,1
192452,1
275058,1
325456,0
306250,0
145262,1
173251,1
438391,0
8096,1
398361,0
171957,1
96470,0
366542,0
453804,0
168582,0
461916,0
401647,0
194440,0
69928,1
292151,1
389961,0
9041,1
172895,0
184050,1
435655,0
72745,1
250405,0
237955,1
249613,1
25073,1
82490,1
206170,1
372752,0
51017,1
401632,0
179901,0
448610,0
228242,1
394585,0
313088,0
143695,1
399435,0
253796,1
97092,1
57049,1
59293,1
94095,1
155241,0
387100,0
105110,1
227096,1
106951,1
212350,1
146561,1
402158,0
279714,1
230484,1
114103,1
428345,0
70029,1
290419,0
141858,1
110508,0
459147,0
394269,0
129715,1
437007,0
239941,1
192044,1
334312,0
15049,0
388479,0
345973,0
423105,0
357628,0
311156,0
148084,1
170731,1
455478,0
260563,1
337828,0
71449,1
174450,0
274915,1
231862,1
169222,1
111225,1
334319,0
342614,0
7499,1
108699,0
330286,0
221822,1
345599,0
92713,1
433799,0
188730,0
329945,0
382263,0
113133,1
405685,0
161693,1
12452,0
183971,0
143474,1
415840,0
442521,0
154705,1
38484,1
308077,0
20177,1
281978,1
213510,1
126122,1
38196,0
446108,0
355386,0
227082,0
309670,0
302589,0
436315,0
251925,1
144153,0
259351,0
98054,1
331939,0
267899,1
365840,0
67146,0
27196,0
237678,1
436720,0
207924,1
247301,1
232864,1
223409,1
451409,0
14905,1
91712,1
70088,1
70910,1
218791,1
358765,0
380010,0
346239,0
104810,0
151819,1
236080,1
435233,0
34748,0
266276,1
448844,0
307875,0
231014,1
364029,0
432589,0
156718,1
244511,1
160508,1
39476,1
432340,0
282445,1
313427,0
34612,1
252544,1
321739,0
36048,1
136073,1
87073,1
381909,0
356211,0
420712,0
339723,0
250289,1
239274,1
241873,0
96485,0
437689,0
136955,1
251808,0
344118,0
188844,0
336024,0
771,1
163118,1
62772,1
2055,0
434321,0
42358,1
119845,1
398301,0
181073,0
309599,0
56126,1
187976,1
51946,1
227104,1
105173,1
317646,0
165786,0
252137,1
423433,0
63796,1
144252,1
29641,0
226316,0
139421,1
262839,0
184066,1
226598,0
115083,1
5476,1
121086,1
214518,1
85137,1
229150,1
431327,0
195381,1
34319,1
427510,0
56624,0
91174,1
343987,0
104082,0
107424,1
359193,0
319593,0
176568,1
75940,1
391188,0
189619,1
181524,1
277512,1
352391,0
208176,1
394593,0
170566,1
256712,0
259877,1
164910,1
143798,1
338123,0
108897,1
48618,1
360602,0
37116,1
387765,0
100249,1
29799,1
359388,0
345601,0
314220,0
187787,0
188428,1
379384,0
118311,0
65101,0
447500,0
78340,1
261003,1
432147,0
181924,1
283426,1
66308,1
126537,1
307354,0
227583,1
74077,0
227402,1
204733,0
219671,1
60034,0
34656,1
151918,1
92731,1
268250,0
93578,1
235785,0
350904,0
259498,1
103197,1
315095,0
12990,0
198839,1
137067,1
323754,0
394203,0
28987,1
19754,1
61921,1
233207,1
214622,1
189213,1
246073,1
438487,0
3335,1
458284,0
35838,1
248991,1
342473,0
330783,0
398271,0
314043,0
342395,0
152110,0
346163,0
345421,0
141486,1
251623,1
436030,0
201968,0
48345,1
294575,0
304514,0
98424,1
431807,0
124010,1
270123,1
340864,0
376028,0
85591,0
433107,0
410840,0
325375,0
374390,0
422864,0
242706,1
363152,0
105977,1
269243,1
377542,0
126252,1
110658,1
104164,0
214876,1
302248,0
381367,0
130484,1
110187,1
205797,0
439574,0
387643,0
83994,1
142853,1
209320,0
58615,1
321650,0
130070,1
443316,0
142498,1
370787,0
397773,0
394419,0
43930,1
431449,0
229546,1
151021,1
104423,0
33851,1
159287,1
97583,0
125231,1
9382,1
183525,1
37362,0
129864,0
152833,0
444338,0
438707,0
38686,1
235302,0
392735,0
423639,0
406448,0
402009,0
375296,0
308218,0
245519,1
295679,1
188477,0
452075,0
178644,0
71016,0
246166,1
383565,0
11100,1
159978,1
412048,0
190341,1
104215,1
359254,0
56153,1
35213,1
364239,0
150367,1
414151,0
25731,1
34063,1
239634,1
187140,1
57935,1
306273,0
51901,1
290407,1
309079,0
117676,1
84061,1
415868,0
201177,1
367149,0
445246,0
226002,1
332037,0
41579,1
365808,0
420460,0
305861,0
287008,1
86644,1
239223,1
182945,0
263567,1
345542,0
77765,1
373845,0
367079,0
298918,1
202771,1
26486,1
319598,0
297306,0
219819,1
103691,1
422267,0
203340,1
426234,0
242460,1
214002,1
12262,0
288043,0
175243,1
443818,0
84639,1
219337,1
312447,0
292425,1
8345,0
361257,0
248414,0
394037,0
7156,1
449332,0
106920,1
287225,1
274630,0
107848,0
433056,0
396327,0
408214,0
5587,1
350488,0
236413,1
190677,1
338421,0
98041,0
255533,1
20389,0
218964,1
368638,0
93147,1
14655,1
184010,1
315686,0
339455,0
445702,0
206526,1
260743,0
361267,0
11876,1
280899,1
422460,0
333491,0
142267,1
115891,1
340494,0
7223,1
3564,0
145336,1
271351,1
222405,0
251536,1
151047,1
72175,1
139716,1
369103,0
388235,0
20289,1
447121,0
449861,0
134277,0
188592,1
384048,0
204647,1
337881,0
305122,0
407282,0
58272,1
270076,0
280803,1
99463,1
382139,0
260677,1
43872,1
211604,1
151157,1
410536,0
430412,0
412150,0
335432,0
127273,0
313114,0
455550,0
129727,1
272767,1
17232,0
231264,1
115881,1
1513,1
305332,0
262312,1
409058,0
266572,1
412498,0
89938,1
425075,0
322435,0
73134,1
455711,0
189838,1
267608,1
268561,1
112317,1
130319,1
405293,0
194218,1
446318,0
89022,1
315630,0
320479,0
263402,0
232532,1
139353,1
288226,1
448442,0
352322,0
78490,1
288052,0
54657,1
152419,1
438426,0
210369,1
61851,1
419037,0
290312,1
445186,0
247894,0
422586,0
381258,0
338355,0
28624,0
129123,1
279746,1
61541,1
379704,0
179329,1
375959,0
96498,0
80521,1
232427,1
163875,1
13657,0
8050,1
242638,0
4925,0
74715,1
375848,0
65480,1
69024,1
266797,0
78743,1
420000,0
457543,0
101719,1
11622,0
93594,1
67131,1
187482,1
357227,0
434151,0
272186,1
228569,0
294310,1
264176,1
16396,1
338850,0
108345,0
435726,0
409193,0
107063,1
204278,1
75630,1
139622,1
4121,0
19326,0
17624,1
450826,0
326352,0
77463,1
307894,0
293094,1
140090,1
312222,0
8076,1
8773,1
369350,0
437381,0
379751,0
137967,1
188048,1
360800,0
56215,1
176911,1
452838,0
440599,0
182137,1
105387,1
39918,1
126589,1
57709,1
23406,0
347116,0
387845,0
6637,1
76744,0
346148,0
417507,0
121734,1
3359,0
138203,1
322597,0
61796,1
313790,0
241101,1
27512,0
39310,1
285133,1
252567,1
115720,0
90573,1
419128,0
90380,1
73709,0
431359,0
457312,0
407816,0
16338,1
16803,1
102582,0
315236,0
247336,1
419270,0
81757,1
358017,0
265505,0
111860,1
411593,0
133827,0
124375,1
283305,0
443900,0
237561,1
55693,0
10901,1
126148,0
425220,0
322752,0
276286,1
316995,0
78567,1
357840,0
331566,0
353961,0
96955,1
281384,1
187190,1
217540,0
428492,0
165917,0
208909,0
397050,0
90988,1
265513,1
105354,0
279361,1
215932,1
60385,1
338622,0
353153,0
352111,0
354702,0
291626,1
277575,0
25502,1
70922,1
217055,1
143502,0
152879,1
427268,0
118879,1
192912,1
71911,1
4498,0
77256,0
134177,1
66905,1
278370,0
214640,1
137616,1
263713,1
406883,0
291291,1
196394,1
96169,1
101015,1
318584,0
183713,1
282,1
438708,0
49949,1
104766,1
302359,0
427250,0
393145,0
246204,1
310896,0
114522,0
16625,1
87021,1
432788,0
86992,0
180278,1
1027,0
286800,1
35734,1
456209,0
206857,1
220930,1
143668,1
284740,0
61418,0
404353,0
219780,1
383604,0
157617,0
88718,1
73551,1
316991,0
333432,0
443248,0
426155,0
172992,1
368531,0
240714,1
168065,1
9837,1
118618,1
47034,1
43031,1
331564,0
302978,0
448171,0
77807,1
449348,0
438693,0
279140,1
169901,1
386740,0
271481,1
213183,1
51626,0
117090,1
31876,1
297338,1
309982,0
156498,0
328182,0
271206,1
10156,1
31503,1
427555,0
279939,1
365173,0
237042,1
369832,0
215004,1
198675,1
449680,0
179077,1
425840,0
338709,0
332851,0
220862,1
35153,1
222337,1
143554,0
251698,0
377887,0
368762,0
168870,1
53602,1
11153,1
449346,0
360875,0
277855,1
353722,0
69718,1
309993,0
34094,1
277852,1
367395,0
207706,1
58055,0
61812,1
293590,1
241901,1
104264,1
101018,1
375689,0
413619,0
167310,1
188251,1
73770,1
122959,1
51057,1
251135,1
355124,0
231042,1
76018,1
84988,1
20751,1
357800,0
109699,1
398890,0
204136,1
21259,1
335127,0
222156,1
86421,1
89789,0
196056,1
389012,0
337130,0
103576,1
385378,0
104825,1
265551,1
48666,1
306315,0
32576,0
315942,0
195335,1
113028,1
424946,0
9170,1
433759,0
92243,0
322690,0
386035,0
401145,0
86611,1
143732,1
9821,1
457150,0
345927,0
30573,1
350252,0
207801,0
388691,0
361669,0
256050,0
109899,1
276277,0
399306,0
184511,1
282767,0
96565,0
225963,0
401262,0
223225,1
347281,0
214055,1
122061,1
307531,0
136376,1
87135,1
287623,0
303473,0
111514,1
234303,1
433688,0
45944,1
203531,1
276691,1
292088,1
66444,1
322418,0
324511,0
30900,1
159820,1
420447,0
268345,1
334559,0
349632,0
20179,1
258812,1
353388,0
137185,1
212056,1
65474,0
378064,0
287451,1
257353,1
284262,1
66142,1
332632,0
440279,0
283179,1
187174,0
459309,0
414220,0
407980,0
163572,1
244584,1
287979,0
415491,0
86935,1
419304,0
146128,1
212255,1
208718,1
338881,0
119299,1
103892,1
241662,0
52344,1
12400,1
403883,0
61209,1
70345,1
385244,0
174904,1
327255,0
243158,0
54154,1
231220,1
246850,1
127307,1
187012,1
221223,1
167539,1
370060,0
7875,1
277798,0
311059,0
123141,1
393041,0
118250,0
149790,1
339878,0
1699,1
13320,1
353401,0
412984,0
231648,1
455165,0
401369,0
189476,1
121697,1
458362,0
366706,0
324935,0
166235,1
67083,0
22170,1
301244,0
235106,1
242224,1
129575,1
393689,0
356768,0
178953,1
33818,0
310516,0
110113,1
234764,1
393108,0
39376,1
87321,0
235994,0
66074,0
280205,1
190108,1
195217,1
255972,0
410448,0
369711,0
366442,0
300574,0
61336,1
331811,0
130723,1
220632,1
75501,1
393547,0
2395,1
343645,0
265876,1
69213,1
6115,1
433676,0
58379,1
186719,1
132826,1
335300,0
254212,0
337692,0
369828,0
81755,1
452440,0
77625,1
401047,0
457560,0
306836,0
29943,1
279981,0
182558,0
1543,1
304081,0
295159,1
211556,0
323440,0
222625,0
245482,1
254434,1
263651,1
448222,0
187729,1
234166,0
344303,0
398057,0
197920,0
286963,1
337749,0
1536,1
169622,1
393320,0
117859,1
108378,1
335276,0
217542,1
127967,1
279108,1
351996,0
336720,0
143793,1
314954,0
404536,0
247231,1
213271,0
154339,1
137310,1
402542,0
449762,0
137350,0
10338,1
24014,1
49262,0
374199,0
430830,0
399452,0
219057,1
78997,1
135632,1
155666,1
25038,1
34825,1
321236,0
326711,0
238752,1
300204,0
120065,0
388948,0
120165,0
15608,1
219729,1
110283,0
306217,0
248935,1
153088,1
51085,0
31672,1
237471,1
321702,0
239333,1
31059,0
142677,1
2263,1
117358,1
342612,0
74945,1
39251,1
253541,0
371463,0
440529,0
154651,1
19811,1
183692,0
93132,1
236675,0
45062,1
331755,0
297485,0
270885,0
62678,1
155295,1
334108,0
178839,1
443661,0
91646,1
220710,1
290862,1
327895,0
152914,1
250488,1
432053,0
397759,0
75010,1
178886,1
328413,0
446497,0
243543,1
6538,1
190923,1
36358,1
86639,1
137256,1
43038,1
90351,0
455179,0
374894,0
439398,0
187470,1
450365,0
227875,1
279025,0
89755,1
377144,0
241813,1
195493,1
382225,0
242053,1
31292,0
447343,0
83562,0
279224,1
32875,1
292493,1
376698,0
217007,1
416980,0
449615,0
279612,1
386795,0
162452,0
115984,1
36922,1
36398,1
40275,1
202684,1
289059,1
333829,0
355515,0
248051,1
194613,1
416132,0
174933,1
221276,0
112899,1
225795,1
181272,0
294033,1
331887,0
168080,1
201271,1
389189,0
219427,1
254173,1
373323,0
398525,0
74784,1
91998,1
112773,1
401117,0
288013,1
343590,0
456349,0
402438,0
413143,0
274095,1
16099,0
197906,1
423157,0
62485,1
355325,0
354019,0
461644,0
161757,0
138740,0
396478,0
47995,1
250603,0
365486,0
10601,1
81665,0
301569,0
433752,0
317506,0
364849,0
53353,0
51004,1
379080,0
257049,1
390301,0
407527,0
398096,0
331456,0
288094,1
345277,0
346963,0
106909,1
301487,0
311325,0
4815,0
63654,1
253778,0
236174,1
68081,0
192050,1
335489,0
191828,1
76322,1
165811,1
159280,0
401924,0
35208,0
187395,1
328172,0
335203,0
319120,0
224448,1
306344,0
176957,0
77949,1
453443,0
117259,1
139023,1
207087,1
262179,0
23990,0
281400,1
332996,0
129379,0
68542,1
28448,0
42237,1
368249,0
91946,1
68709,1
384031,0
287362,1
186607,0
42205,0
284004,0
367684,0
400060,0
242462,1
207013,0
438474,0
104396,1
70777,1
192520,1
145601,1
166674,0
419757,0
408742,0
81247,1
192083,1
23489,1
136372,1
148187,1
19718,1
295081,1
419966,0
444930,0
138926,0
200336,1
453242,0
271189,0
167564,1
144432,1
173590,1
325382,0
355533,0
344628,0
223553,1
288991,1
356891,0
250880,1
139134,1
364428,0
237401,1
37947,0
26779,1
345068,0
394639,0
3710,1
123349,1
30122,1
14090,1
374920,0
310275,0
27396,1
17676,1
173293,1
17308,1
58647,1
458908,0
435017,0
251690,1
427204,0
44046,1
103289,1
290489,1
121778,1
173692,1
348013,0
189022,1
308027,0
332788,0
117661,1
199350,1
44463,1
404299,0
133828,1
325310,0
22985,0
306509,0
408932,0
405341,0
231136,1
87627,1
76628,1
262397,1
167153,1
211330,1
227300,1
318,0
5640,0
175311,0
418734,0
243922,1
141454,1
170180,1
229029,1
344158,0
274487,1
444102,0
68801,1
29919,1
337693,0
357437,0
76946,0
297041,0
214329,1
337440,0
120539,1
240790,1
308731,0
108723,0
421867,0
245454,1
70588,1
220850,1
244226,0
46252,1
71670,0
449298,0
29086,1
277212,1
330442,0
261001,1
458270,0
141944,1
262202,1
74558,1
432697,0
433363,0
261546,1
15492,1
317353,0
172796,0
202463,1
58959,1
63686,1
441738,0
36092,1
381335,0
167780,1
23447,1
321802,0
173349,1
345035,0
410763,0
274927,0
302847,0
106468,0
76591,1
98926,0
430944,0
230020,0
49210,0
313310,0
294485,1
415499,0
353530,0
72039,1
98586,1
331969,0
55396,1
82971,1
261949,1
88437,1
251410,0
52382,0
46137,1
84853,1
333870,0
48774,1
214676,1
281516,1
54404,1
41242,0
48754,1
359345,0
307579,0
42022,1
357148,0
172571,0
389639,0
224326,1
262698,0
130534,1
115203,0
77798,1
128703,0
442829,0
211212,1
170614,0
157911,1
449042,0
82637,0
364894,0
389468,0
112198,1
455977,0
153491,1
426307,0
53388,1
336199,0
407689,0
434644,0
459047,0
386709,0
342150,0
149225,1
90981,1
17169,1
437499,0
236913,1
104590,1
374860,0
329214,0
312783,0
367553,0
148110,1
426499,0
312305,0
251830,1
127173,1
326012,0
261244,1
430385,0
351827,0
221705,0
30045,1
137023,1
341666,0
92795,1
108657,0
442278,0
394027,0
294795,1
393860,0
109996,0
414970,0
34724,1
415282,0
226229,1
230404,1
261067,1
126290,0
421797,0
114029,0
244741,0
131979,1
207614,1
391901,0
25719,1
196517,1
351115,0
256211,1
61980,0
219271,1
459887,0
441563,0
316578,0
245911,1
411282,0
197836,1
212534,1
431639,0
450442,0
151878,1
85712,1
453015,0
159323,1
103724,1
67863,0
459729,0
176868,1
190626,1
68988,0
408126,0
104739,1
194050,1
194528,1
199191,1
112484,1
381627,0
336741,0
256811,0
85502,1
193077,0
403906,0
81893,1
261511,1
162088,1
182702,1
213722,0
115417,1
211900,0
357684,0
303169,0
117007,1
333682,0
190667,1
425612,0
222298,1
460806,0
2539,1
78692,1
258996,0
180969,1
571,1
235749,1
393118,0
283735,0
120938,1
211733,1
441415,0
309939,0
242394,1
415931,0
457317,0
77323,1
389143,0
434267,0
374062,0
420159,0
211144,1
428846,0
424366,0
347220,0
370223,0
163819,1
332111,0
144559,0
76187,1
74353,0
181187,1
460053,0
69325,1
197135,0
267548,1
251684,0
287380,1
456452,0
455736,0
345582,0
253005,0
67324,1
420680,0
155624,1
390124,0
69102,0
170280,1
259542,1
142605,1
336237,0
263727,1
90161,0
84650,1
218420,1
178383,1
143498,1
135788,1
226279,1
399316,0
38642,1
217044,1
82963,1
172034,1
233173,1
161995,1
202457,1
138679,1
352331,0
377121,0
427184,0
298062,0
164891,1
286169,0
276964,0
381857,0
459081,0
442300,0
333534,0
227676,1
408127,0
274505,1
48201,1
336091,0
281590,0
368082,0
302672,0
281984,1
257834,0
118615,0
319123,0
72909,1
111507,1
27577,1
273122,1
16052,0
63786,1
422620,0
305914,0
229704,1
107041,1
301792,0
274205,1
262965,1
347391,0
50624,0
415207,0
19190,0
254071,0
298673,1
162137,1
189158,0
252655,1
436506,0
83546,1
446123,0
402144,0
79299,1
59899,1
77820,1
455624,0
47821,1
197979,1
139408,0
181891,1
299583,1
433256,0
290070,1
65040,1
252331,1
32789,1
436859,0
358029,0
56839,0
53897,1
48719,1
147195,1
120351,1
436086,0
13394,1
457460,0
78484,1
452821,0
290110,0
155091,0
192358,0
65819,1
285705,1
44964,1
321250,0
453385,0
155008,0
377030,0
293955,1
437570,0
460935,0
344554,0
256382,1
149889,1
199894,1
215208,1
381807,0
361981,0
171944,1
24607,1
396858,0
280547,0
6570,1
83756,1
426673,0
95723,1
79618,1
238995,1
128382,1
248595,1
330135,0
56756,0
223451,0
338482,0
144841,1
262132,1
218959,1
5074,1
227656,0
289249,1
119277,1
379901,0
180201,1
250710,1
250669,0
50561,0
175164,1
88144,1
255906,1
409475,0
256305,1
273741,1
379679,0
437524,0
137682,1
369491,0
289788,1
124581,1
327863,0
44545,1
18512,1
401083,0
172700,1
390757,0
183880,0
253734,0
110920,1
52294,1
447882,0
159326,1
339317,0
241812,0
13520,1
445891,0
271042,1
325114,0
240558,1
380754,0
2013,1
234638,0
214111,1
428163,0
243518,1
79006,0
264454,1
25674,0
399837,0
324901,0
47437,1
94650,1
303568,0
153712,1
187363,1
245886,1
247546,0
2816,1
51442,1
256333,1
331063,0
61774,1
371176,0
76190,0
38118,0
429639,0
256834,1
395275,0
266561,0
316422,0
178412,1
367504,0
62400,1
115212,1
86303,1
411440,0
362933,0
184329,1
160083,1
282566,1
341251,0
443630,0
301695,0
384236,0
388565,0
302103,0
371243,0
73458,1
376168,0
189598,0
389450,0
59881,1
410912,0
428634,0
214087,1
255471,1
61174,0
125694,1
214860,0
416479,0
247031,1
240901,1
409898,0
67449,1
87371,1
193303,1
46336,1
438760,0
268283,0
353147,0
454674,0
11885,1
440310,0
40532,0
154176,1
307166,0
322469,0
24396,1
283838,1
189272,1
150323,1
453449,0
407781,0
441067,0
219004,1
446468,0
95379,1
161317,1
306730,0
236173,1
376157,0
141060,1
107528,1
442031,0
138131,0
426615,0
311977,0
446237,0
142313,1
349052,0
168240,0
205059,1
396798,0
171037,1
125295,1
105778,1
344041,0
104654,1
57899,0
166154,0
227144,1
394874,0
390527,0
315742,0
280051,1
417698,0
376299,0
336135,0
125110,1
454147,0
210044,1
245534,0
189809,1
235875,1
110150,0
40646,1
415809,0
142698,0
440439,0
451648,0
118312,1
971,1
208212,0
269991,1
172739,1
275180,1
429945,0
442663,0
346459,0
281156,1
254560,1
292381,1
56583,1
208720,1
122557,1
51000,1
280753,1
51102,1
370056,0
314782,0
55074,0
349312,0
448600,0
116273,1
124178,1
48379,1
205491,1
153915,1
4878,1
367946,0
385012,0
130133,1
392374,0
2510,1
114587,0
306564,0
193255,1
233973,0
441353,0
396691,0
347405,0
37126,0
191716,1
102527,1
230499,1
139212,1
222186,1
157030,0
448314,0
92777,0
117655,1
328716,0
123664,1
250809,1
53055,1
113119,1
272763,1
70528,0
10216,0
348501,0
362218,0
394950,0
154235,1
313327,0
375919,0
398149,0
184521,1
22797,0
387001,0
291575,1
263785,0
437850,0
223913,0
114019,0
271112,1
104977,1
111964,1
331993,0
352865,0
54716,0
152885,0
302812,0
46302,0
128333,0
21721,1
68595,1
402024,0
279498,0
46258,1
138672,0
98560,1
210378,1
271828,0
8813,1
165336,1
74984,1
157452,0
346581,0
191020,1
308850,0
296593,0
156012,0
41560,1
415512,0
102956,1
17924,1
24479,1
135499,1
99838,0
455060,0
233147,1
193468,1
40250,1
125961,0
332047,0
395069,0
38106,0
37444,1
459389,0
370965,0
435914,0
285861,1
461687,0
352514,0
429019,0
117731,1
197595,1
316931,0
443603,0
31194,1
84348,1
322933,0
408536,0
178048,1
372501,0
17326,0
154397,1
401533,0
99236,1
37082,1
178984,1
131136,1
109018,1
118280,1
111627,0
47739,1
